AW0008	Warning	WebClient	True	The Web client only supports displaying Repeater controls in pages of type List, ListPart, and Worksheet.	The repeater '{0}' in page '{1}' is not supported by the Web client. The Web client does not support displaying repeater controls in pages of type '{2}'.	Microsoft.Dynamics.Nav.UICop.dll
AW0009	Warning	WebClient	True	Using a Blob with subtype Bitmap on a page field is deprecated. Instead use the Media/MediaSet data types.	Using a Blob with subtype Bitmap on a page field is deprecated. Instead use the Media/MediaSet data types.	Microsoft.Dynamics.Nav.UICop.dll
AW0010	Warning	WebClient	True	A Repeater control used on a List page must be defined at the beginning of the area(Content) section.	A Repeater control used on a List page must be defined at the beginning of the area(Content) section.	Microsoft.Dynamics.Nav.UICop.dll
AW0011	Info	WebClient	True	Add PromotedOnly="true" to some or all promoted actions to avoid identical actions from appearing in both the promoted and default sections of the command bar.	Group "{0}" only contains promoted actions that are not set to PromotedOnly="true".	Microsoft.Dynamics.Nav.UICop.dll
AW0012	Warning	WebClient	True	The Web client does not support properties for teaching tips in certain contexts.	The '{0}' property cannot be declared on '{1}' of type '{2}' on {3} '{4}', because the Web client does not support teaching tips in this location.	Microsoft.Dynamics.Nav.UICop.dll
AW0013	Warning	WebClient	True	Groups containing promoted actions should not be hidden.	The group '{0}' defined in {1} '{2}' should not be hidden because it contains promoted actions.	Microsoft.Dynamics.Nav.UICop.dll
AW0014	Warning	WebClient	True	Groups containing ActionRef targets should not be hidden.	The group '{0}' defined in {1} '{2}' should not be hidden because it contains the target actions for some ActionRefs.	Microsoft.Dynamics.Nav.UICop.dll
AW0015	Warning	WebClient	True	Actions with scope repeater must be promoted.	The action '{0}' defined in {1} '{2}' is marked with 'Scope = Repeater', but is not promoted. Only promoted Actions with scope repeater are rendered.	Microsoft.Dynamics.Nav.UICop.dll
AW0016	Warning	WebClient	True	Rich Text Editor fields are only allowed while alone in a FastTab group.	The Rich Text Editor field '{0}' defined in {1} '{2}' should be the only field in the containing FastTab group or Area to be rendered correctly in the UI. This field should be defined within a top level group for all page types, except for PromptDialog pages where it can also be placed as an immediate child of the Content area, and for Navigate pages where it can also be placed in a sub-group.	Microsoft.Dynamics.Nav.UICop.dll
AW0017	Warning	WebClient	True	MaskType property cannot be used inside repeaters.	The MaskType property cannot be used inside repeater controls.	Microsoft.Dynamics.Nav.UICop.dll
DC0000	Info	Internal	True	Analyzer threw an unhandled exception	Analyzer '{0}' threw an exception of type '{1}': {2}	ALCops.DocumentationCop.dll
DC0001	Info	Design	True	Commit() needs a comment to justify its existence	Commit() needs a comment to justify its existence. Add a leading or trailing comment explaining why it is required.	ALCops.DocumentationCop.dll
DC0002	Info	Design	True	Writing to FlowFields is not common and requires an explanatory comment	Writing to a FlowField is not common and requires a comment explaining why this assignment is intentional.	ALCops.DocumentationCop.dll
DC0003	Info	Design	True	Empty statements should be removed or documented	Empty statements should be removed or have a leading or trailing comment explaining why it is intentionally empty.	ALCops.DocumentationCop.dll
DC0004	Info	Design	True	Public procedures must include XML documentation comments	Public procedure '{0}' must include XML documentation comments (or be restricted to local or internal scope).	ALCops.DocumentationCop.dll
DC0005	Info	Design	True	XML documentation must match the procedure signature	The XML documentation does not match the procedure signature.	ALCops.DocumentationCop.dll
DC0006	Info	Design	False	Internal procedures must include XML documentation comments	Internal procedure '{0}' must include XML documentation comments (or be restricted to local scope).	ALCops.DocumentationCop.dll
DC0007	Info	Design	True	Public objects must include XML documentation comments	Public object '{0}' must include XML documentation comments.	ALCops.DocumentationCop.dll
DC0008	Info	Design	False	Internal objects must include XML documentation comments	Internal object '{0}' must include XML documentation comments.	ALCops.DocumentationCop.dll
DC0009	Info	Design	True	An integration or business event must include XML documentation comments	Event '{0}' must include XML documentation comments.	ALCops.DocumentationCop.dll
DC0010	Info	Design	False	Internal event must include XML documentation comments	Internal event '{0}' must include XML documentation comments.	ALCops.DocumentationCop.dll
FC0000	Info	Internal	True	Analyzer threw an unhandled exception	Analyzer '{0}' threw an exception of type '{1}': {2}	ALCops.FormattingCop.dll
FC0001	Warning	Design	True	Procedure or Trigger declaration should not end with semicolon	The {0} declaration ends with a semicolon. Remove the trailing semicolon from the declaration.	ALCops.FormattingCop.dll
FC0002	Info	Design	True	Casing of symbols and keywords must align with the language definition	Use '{0}' instead of '{1}' for consistent casing.	ALCops.FormattingCop.dll
FC0003	Warning	Design	True	Function calls should have parenthesis even if they do not have any parameters	You must specify open and close parenthesis after '{0}'.	ALCops.FormattingCop.dll
FC0004	Info	Style	True	Permission declarations should be ordered alphabetically	The Permissions property entries are not ordered alphabetically by type and name.	ALCops.FormattingCop.dll
FC0005	Warning	Design	True	Call methods with parenthesis instead of using assignment syntax	Call method '{0}' using parenthesis instead of assignment syntax.	ALCops.FormattingCop.dll
FC0006	Info	Style	True	Permission values should be lowercase	The Permissions property contains uppercase permission values; use lowercase 'r', 'i', 'm', 'd' and 'x' instead.	ALCops.FormattingCop.dll
FC0007	Info	Style	False	Statement blocks should be separated by a blank line	Statement blocks should be separated. Insert a blank line {0}.	ALCops.FormattingCop.dll
LC0000	Info	Internal	True	Analyzer threw an unhandled exception	Analyzer '{0}' threw an exception of type '{1}': {2}	ALCops.LinterCop.dll
LC0003	Warning	Design	True	Do not use Object IDs as object references	Object ID '{0}' used as object reference. Use the object name '{1}' instead.	ALCops.LinterCop.dll
LC0007	Info	Design	False	Maintainability index metric	Maintainability index: {0} (threshold ≤ {1})	ALCops.LinterCop.dll
LC0008	Warning	Design	True	Maintainability index below configured threshold	Maintainability index: {0} (threshold ≤ {1})	ALCops.LinterCop.dll
LC0009	Info	Design	False	Cyclomatic complexity: {0} (threshold ≥ {1})	Cyclomatic complexity: {0} (threshold ≥ {1})	ALCops.LinterCop.dll
LC0010	Warning	Design	True	Cyclomatic complexity exceeds configured threshold	Cyclomatic complexity: {0} (threshold ≥ {1})	ALCops.LinterCop.dll
LC0019	Warning	Design	True	DataClassification matches the table-level DataClassification and can be removed.	DataClassification matches the table-level DataClassification and can be removed.	ALCops.LinterCop.dll
LC0020	Warning	Design	True	ApplicationArea matches the page-level ApplicationArea and can be removed	ApplicationArea matches the page-level ApplicationArea and can be removed	ALCops.LinterCop.dll
LC0028	Warning	Design	True	Use identifier syntax in event subscriber arguments	Event subscriber arguments should use identifier syntax instead of string literals.	ALCops.LinterCop.dll
LC0031	Info	Design	True	Use ReadIsolation instead of LockTable	Use ReadIsolation(IsolationLevel::UpdLock) instead of LockTable().	ALCops.LinterCop.dll
LC0033	Warning	Design	True	The specified runtime version in app.json is falling behind. The project targets {0} version {1} and the current runtime is {2}. Update the runtime to {3} for compatibility with the latest runtime features.	The specified runtime version in app.json is falling behind. The project targets {0} version {1} and the current runtime is {2}. Update the runtime to {3} for compatibility with the latest runtime features.	ALCops.LinterCop.dll
LC0040	Warning	Design	True	The method call '{0}' does not explicitly specify the RunTrigger parameter. Set RunTrigger explicitly instead of the implicit default value of false.	The method call '{0}' does not explicitly specify the RunTrigger parameter. Set RunTrigger explicitly instead of the implicit default value of false.	ALCops.LinterCop.dll
LC0043	Warning	Design	True	Use SecretText type to protect credentials and sensitive textual values from being revealed	Sensitive textual values should be passed as SecretText to prevent them from being revealed.	ALCops.LinterCop.dll
LC0048	Warning	Design	True	Error is called with a Text value. Use ErrorInfo or a Label variable to preserve error details in telemetry.	Error is called with a Text value. Use ErrorInfo or a Label variable to preserve error details in telemetry.	ALCops.LinterCop.dll
LC0052	Warning	Design	True	The internal method is declared but never used.	The {0} method {1} in {2} {3} (Access = {4}) is declared but never used.	ALCops.LinterCop.dll
LC0053	Warning	Design	True	The internal method is only used in the object in which it is declared.	The {0} method {1} is only used in the object {2} {3} (Access = {4}) in which it is declared. Consider making the procedure local.	ALCops.LinterCop.dll
LC0054	Warning	Design	False	Use the standard 'I' prefix for interface object names.	Interface '{0}' must start with a capital 'I' and must not contain a space directly after it.	ALCops.LinterCop.dll
LC0063	Info	Design	True	Consider naming field with a more descriptive name: '{0}'.	Consider naming field with a more descriptive name: '{0}'.	ALCops.LinterCop.dll
LC0081	Warning	Design	True	Use Rec.IsEmpty() for checking record existence	Avoid using {0}.Count() for checking record existence. Use {0}.IsEmpty() instead for better performance.	ALCops.LinterCop.dll
LC0082	Info	Design	True	Consider using a Query object or Rec.Find('-') with Rec.Next() for checking exactly one record	Consider using a Query object or {0}.Find('-') together with {0}.Next() instead of {0}.Count() {1} {2} for faster and more efficient record checks.	ALCops.LinterCop.dll
LC0083	Warning	Design	True	Use the new method {0}.{1} to extract specific parts of date/time values.	Use the new method {0}.{1} to extract specific parts of date/time values.	ALCops.LinterCop.dll
LC0086	Warning	Design	True	Use the new PageStyle datatype instead string literals	Avoid using the string literal '{0}' for page styling. Use the PageStyle datatype instead (PageStyle::{1}).	ALCops.LinterCop.dll
LC0088	Info	Design	True	Prefer Enum over Option type	Prefer using an Enum instead of an Option type.	ALCops.LinterCop.dll
LC0089	Info	Design	False	Cognitive Complexity: {0} (threshold ≥ {1})	Cognitive Complexity: {0} (threshold ≥ {1})	ALCops.LinterCop.dll
LC0090	Warning	Design	True	Cognitive Complexity exceeds threshold.	Cognitive Complexity: {0} (threshold ≥ {1})	ALCops.LinterCop.dll
LC0091	Warning	Design	True	Translatable text should be translated	Missing translation for '{0}' in language(s): {1}	ALCops.LinterCop.dll
LC0092	Warning	Naming	True	Name does not match naming convention	{0} name "{1}" {2}	ALCops.LinterCop.dll
LC0094	Warning	Design	True	AllowInCustomizations matches the table-level AllowInCustomizations and can be removed.	AllowInCustomizations matches the table-level AllowInCustomizations and can be removed.	ALCops.LinterCop.dll
LC0095	Warning	Design	True	Parameter is not referenced	Parameter '{0}' is not referenced in procedure '{1}'.	ALCops.LinterCop.dll
LC0096	Warning	Usage	True	Unnecessary record parameter in method call	The record variable '{0}' is passed as an argument to a method that is already invoked on the same record. Remove the redundant parameter.	ALCops.LinterCop.dll
LC0097	Info	Usage	False	Avoid mixing exit() and named return variable assignments	{0} '{1}' mixes exit() with assignments to the named return variable. Use one return style consistently.	ALCops.LinterCop.dll
LC0098	Info	Naming	True	Event subscriber procedure name does not match the configured template	Event subscriber '{0}' does not match the expected name '{1}'	ALCops.LinterCop.dll
LC0099	Info	Design	True	Event subscriber parameter is not referenced	Parameter '{0}' is not referenced in event subscriber '{1}'.	ALCops.LinterCop.dll
PC0000	Info	Internal	True	Analyzer threw an unhandled exception	Analyzer '{0}' threw an exception of type '{1}': {2}	ALCops.PlatformCop.dll
PC0001	Warning	Design	True	FlowFields should not be editable	Field '{0}' is editable, which is uncommon for a FlowField. Set Editable = false, or add a comment to justify why editing is intentional.	ALCops.PlatformCop.dll
PC0002	Error	Design	True	AutoIncrement fields are not supported in temporary tables	AutoIncrement is used in a table with TableType = Temporary, which will cause a runtime error. Remove AutoIncrement or make the table non-temporary.	ALCops.PlatformCop.dll
PC0003	Error	Design	True	Filter operators should not be used in SetRange	SetRange is called with a filter expression. Use SetFilter instead.	ALCops.PlatformCop.dll
PC0004	Error	Design	True	Zero index access on 1-based List objects	List objects are 1-based	ALCops.PlatformCop.dll
PC0005	Warning	Design	False	Explicitly set Extensible property on public objects	The property Extensible should be explicitly set for public objects.	ALCops.PlatformCop.dll
PC0006	Warning	Design	False	Every object needs to specify a value for the Access property	{0} '{1}' does not explicitly have the Access property set.	ALCops.PlatformCop.dll
PC0007	Error	Design	True	Avoids a runtime error from using AutoCalcFields on a field that is not a FlowField or a field of type Blob.	The AutoCalcFields method should only be used with FlowFields or fields of type Blob. The field {0} is not a FlowField or of type Blob.	ALCops.PlatformCop.dll
PC0008	Error	Design	True	Avoid unsupported operators with placeholders in SetFilter expressions	Found operator '{0}' together with placeholder '{1}' in filter expression, which results in unexpected behavior. Use the StrSubstNo() method to circumvent this.	ALCops.PlatformCop.dll
PC0010	Warning	Design	True	Event subscriber var keyword mismatch.	Parameter '{0}' must use the 'var' keyword if the publisher parameter is 'var'.	ALCops.PlatformCop.dll
PC0011	Warning	Design	True	Handled parameters in event signatures should be passed by var	Parameter '{0}' must use the 'var' keyword if the publisher parameter is 'var'.	ALCops.PlatformCop.dll
PC0012	Warning	Design	True	Set values for FlowFilter fields using filtering methods	Direct assignment to the '{0}' field of type FlowFilter invalidates the filter logic for calculations. Use .SetFilter() or .SetRange() to set the filter correctly.	ALCops.PlatformCop.dll
PC0013	Error	Design	True	Incorrect number or type of arguments in .Get() method on Record object	Invalid arguments in call to '{0}' for record '{1}': {2}.	ALCops.PlatformCop.dll
PC0014	Warning	Design	True	Use two single quotes instead of double quotes in JPath expressions	Double quote character detected in JPath expression. Replace all double quotes (") with two single quotes ('').	ALCops.PlatformCop.dll
PC0015	Error	Design	True	Use IsNullGuid() to check for empty GUID values.	Use 'IsNullGuid({0})' method instead of comparing the GUID '{0}' with {1}, as this will result in a runtime error.	ALCops.PlatformCop.dll
PC0016	Warning	Design	True	Clear/ClearAll does not reset SingleInstance codeunit state	Clear(All) does not affect or change values for global variables in the single instance '{0}: Codeunit {1}'.	ALCops.PlatformCop.dll
PC0017	Warning	Design	True	Page record argument does not match source table	Argument {0}: cannot convert from {1} to {2}.	ALCops.PlatformCop.dll
PC0018	Error	Design	True	Page record methods require a SourceTable	SourceTable property is not defined on Page '{0}'. Method '{1}' requires a SourceTable.	ALCops.PlatformCop.dll
PC0019	Warning	Design	True	Invalid single-quote escaping in filter string	Filter string {0} uses incorrect single-quote escaping for a not-empty filter.	ALCops.PlatformCop.dll
PC0020	Warning	Design	True	Incompatible field types across TransferFields	Fields {5} and {6} with ID {0} have a possible incompatible field type ({3} → {4}) between TransferFields-coupled tables {1} and {2}.	ALCops.PlatformCop.dll
PC0021	Warning	Design	True	Inconsistent field names across TransferFields	Field with ID {0} resolves to different field names ({3} ≠ {4}) between TransferFields-coupled tables {1} and {2}.	ALCops.PlatformCop.dll
PC0022	Warning	Design	True	Possible overflow when assigning text to a smaller target type.	Possible overflow assigning '{0}' to '{1}'.	ALCops.PlatformCop.dll
PC0023	Warning	Design	True	Incorrect 'IsHandled' parameter assignment.	Do not set the 'IsHandled' parameter to 'false' or any value that may be evaluated as false.	ALCops.PlatformCop.dll
PC0024	Info	Design	True	The 'ApplicationArea' property is not applicable to API pages.	The 'ApplicationArea' property is not applicable to API pages and should be removed.	ALCops.PlatformCop.dll
PC0025	Error	Design	True	The ODataKeyFields property should use the SystemId field.	The ODataKeyFields property is set to '{0}', but should use the SystemId field.	ALCops.PlatformCop.dll
PC0026	Warning	Design	True	Mandatory fields must be exposed on API pages.	"Field 'Rec.{0}' exposed with the name '{1}' should always be included on API Pages."	ALCops.PlatformCop.dll
PC0027	Warning	Design	True	Avoid triggering table logic on temporary records	Do not execute table triggers or validation methods on temporary record variables.	ALCops.PlatformCop.dll
PC0028	Warning	Design	True	Table relation field length mismatch	The related field has length {0} ({1}) which is longer than the current field length {2} ({3})	ALCops.PlatformCop.dll
PC0029	Info	Performance	True	Use CreateSequentialGuid() instead of CreateGuid() for key fields	Use 'CreateSequentialGuid()' instead of '{0}'. {1}	ALCops.PlatformCop.dll
PC0030	Info	Performance	True	Use partial records on read operation	Use SetLoadFields before '{0}.{1}()' to improve performance by loading only the fields that are needed.	ALCops.PlatformCop.dll
PC0031	Warning	Performance	True	Partial records cause JIT load on full-field operations	Do not use '{0}' before full-field operations ({1}) on '{2}'. Partial records cause a JIT load, resulting in an extra SQL roundtrip and possible runtime errors.	ALCops.PlatformCop.dll
PC0032	Error	Design	True	Report layout property exceeds maximum length	Report layout {0} is {1} characters long, but the maximum is 250. Business Central will fail at runtime when selecting this layout.	ALCops.PlatformCop.dll
PC0033	Warning	Design	True	Duplicate OData EntityName on page controls	Control '{0}' has a duplicate OData EntityName '{1}'. This will cause a runtime error when using 'Edit in Excel'.	ALCops.PlatformCop.dll
PC0034	Warning	Usage	True	Placeholder argument count mismatch	The format string contains {0} placeholder(s), but {1} argument(s) were provided.	ALCops.PlatformCop.dll
PC0035	Warning	Performance	True	Use SetAutoCalcFields instead of CalcFields inside loops	Move CalcFields to SetAutoCalcFields before the loop on '{0}'. Each CalcFields call inside a loop generates a separate SQL query per iteration.	ALCops.PlatformCop.dll
PC0036	Warning	Usage	True	SetRecord() does not support temporary records	{0}.SetRecord(): You cannot use a temporary record for the Record parameter.	ALCops.PlatformCop.dll
PC0037	Warning	Design	True	Use Validate() instead of direct field assignment	Use Validate() instead of direct field assignment on '{0}'.	ALCops.PlatformCop.dll
PC0038	Info	Usage	True	Not all code paths return a value	'{0}': not all code paths return a value	ALCops.PlatformCop.dll
PTE0001	Error	Extensibility	True	Object ID must be in free range.	{0} '{1}' has an ID of [{2}]. It must be within the range '{3}'.	Microsoft.Dynamics.Nav.PerTenantExtensionCop.dll
PTE0002	Error	Extensibility	True	Field ID must be in free range.	Field '{0}' has an ID of [{1}]. It must be within the range '{2}'.	Microsoft.Dynamics.Nav.PerTenantExtensionCop.dll
PTE0003	Error	Extensibility	True	Procedures must not subscribe to CompanyOpen events	Procedure '{0}' cannot subscribe to '{1}' because it can increase the login time for Dynamics 365 Business Central.	Microsoft.Dynamics.Nav.PerTenantExtensionCop.dll
PTE0004	Error	Configuration	True	Table definitions must have a matching permission set.	Table {0} '{1}' is missing a matching permission set.	Microsoft.Dynamics.Nav.PerTenantExtensionCop.dll
PTE0005	Error	Extensibility	True	The compilation target of an application must be a value that is allowed in a multi-tenant SaaS environment	The compilation target is set to '{0}', but it must be set to 'Cloud' or 'Extension'.	Microsoft.Dynamics.Nav.PerTenantExtensionCop.dll
PTE0006	Error	Extensibility	True	Encryption key functions must not be invoked.	Encryption key function '{0}' is not allowed.	Microsoft.Dynamics.Nav.PerTenantExtensionCop.dll
PTE0007	Error	Extensibility	True	Test assertion functions are not allowed in a non-test context.	Assertion function '{0}' must not be invoked.	Microsoft.Dynamics.Nav.PerTenantExtensionCop.dll
PTE0008	Error	Extensibility	True	Page controls and actions must use the ApplicationArea property	{0} '{1}' must have a value for the ApplicationArea property so that they are visible to users. From runtime 11.0, you can specify on the application object level the ApplicationArea to use as default for all its controls and actions.	Microsoft.Dynamics.Nav.PerTenantExtensionCop.dll
PTE0009	Error	Extensibility	True	This app.json property must not be used for per-tenant extensions.	The app.json '{0}' property must not be used for per-tenant extensions.	Microsoft.Dynamics.Nav.PerTenantExtensionCop.dll
PTE0010	Error	Extensibility	True	The extension name is too long.	The length of the extension name must not exceed 50 characters.	Microsoft.Dynamics.Nav.PerTenantExtensionCop.dll
PTE0011	Error	Extensibility	True	The publisher name is too long.	The length of the extension publisher must not exceed 50 characters.	Microsoft.Dynamics.Nav.PerTenantExtensionCop.dll
PTE0012	Warning	Extensibility	True	InternalsVisibleTo should not be used as a security feature.	The InternalsVisibleTo setting will expose your internal objects to any extension with the given name, publisher, and ID. Access modifiers are not designed to be used as a security boundary, but for API development.	Microsoft.Dynamics.Nav.PerTenantExtensionCop.dll
PTE0013	Error	Configuration	True	Entitlements cannot be defined in an extension.	The Entitlement object '{0}' cannot be defined in an extension.	Microsoft.Dynamics.Nav.PerTenantExtensionCop.dll
PTE0014	Warning	Configuration	True	Permission Sets should not be defined in XML files.	The XML file '{0}' should not contain Permissions or Permission Sets. Instead, use the dedicated AL object 'PermissionSet'.	Microsoft.Dynamics.Nav.PerTenantExtensionCop.dll
PTE0015	Error	Extensibility	True	The extension name is not valid.	The extension name '{0}' is not valid.	Microsoft.Dynamics.Nav.PerTenantExtensionCop.dll
PTE0016	Warning	Extensibility	True	Permission set extensions should not include permissions for objects defined in another application.	Permissions for the object '{0}' should not be added through a permission set extension because it is defined in another application.	Microsoft.Dynamics.Nav.PerTenantExtensionCop.dll
PTE0017	Warning	Extensibility	True	Permission set extensions should not include permission sets defined in another application.	The permission set '{0}' should not be included through a permission set extension because it is defined in another application.	Microsoft.Dynamics.Nav.PerTenantExtensionCop.dll
PTE0018	Warning	Extensibility	True	Permission set extensions should not include permission sets which include permissions for objects defined in another application.	The permission set '{0}' should not be included through a permission set extension because it includes permissions for objects defined in another application.	Microsoft.Dynamics.Nav.PerTenantExtensionCop.dll
PTE0019	Warning	Extensibility	True	Permission set extensions should not include wildcard permissions.	Wildcard permissions should not be included in a permission set extension.	Microsoft.Dynamics.Nav.PerTenantExtensionCop.dll
PTE0020	Warning	Extensibility	True	Use the 'application' property instead of specifying an explicit dependency on Base Application.	The 'application' property should be used for expressing a dependency on the 'Base Application'. See https://learn.microsoft.com/dynamics365/business-central/dev-itpro/developer/devenv-application-app-file for additional information.	Microsoft.Dynamics.Nav.PerTenantExtensionCop.dll
PTE0021	Error	Configuration	True	Defining reserved namespaces is not allowed.	The namespace '{0}' is reserved and must be renamed.	Microsoft.Dynamics.Nav.PerTenantExtensionCop.dll
PTE0022	Info	Extensibility	False	The member ID should be within the allowed range	The ID '{0}' for the {1} '{2}' is not valid. It should be within the range '{3}', which is allocated to the application. This warning will become an error in a future release.	Microsoft.Dynamics.Nav.PerTenantExtensionCop.dll
PTE0023	Info	Extensibility	True	The enum ordinal value should be within the allowed range	The ordinal value '{0} 'for the {1} '{2}' is not valid. It should be within the range '{3}', which is allocated to the application.	Microsoft.Dynamics.Nav.PerTenantExtensionCop.dll
PTE0024	Error	Extensibility	True	Moving tables or fields is not allowed on per-tenant extensions.	'{0}' cannot be moved in a per-tenant extension.	Microsoft.Dynamics.Nav.PerTenantExtensionCop.dll
PTE0025	Warning	Extensibility	True	Avoid using duplicate object names	An object of type '{0}' with the same unqualified name '{1}' already exists in one or more of the dependencies. This can cause runtime issues and compilation errors in dependent apps.	Microsoft.Dynamics.Nav.PerTenantExtensionCop.dll
PTE0026	Hidden	Extensibility	True	Table fields should use the AllowInCustomizations property	The field '{0}' should have a value for the AllowInCustomizations property and its value must be different from ToBeClassified and Always. From runtime 16.0, you can specify on the application object level the AllowInCustomizations to use as default for all its fields.	Microsoft.Dynamics.Nav.PerTenantExtensionCop.dll
TA0000	Info	Internal	True	Analyzer threw an unhandled exception	Analyzer '{0}' threw an exception of type '{1}': {2}	ALCops.TestAutomationCop.dll
TA0001	Info	Design	True	Global procedures in test codeunits must be test methods	Global procedure '{0}' declared in a test codeunit without a [Test] attribute. Test codeunits may expose only test procedures; mark this procedure with [Test], make it local, or move shared logic to a library codeunit.	ALCops.TestAutomationCop.dll
